ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
000af180a3163f17,xclick,/m/014sv8,1,0.702344,0.775781,0.320755,0.375000,0,0,0,0,0,0.734375,0.775781,0.746094,0.702344,0.320755,0.331368,0.366745,0.375000
000af180a3163f17,xclick,/m/0283dt1,1,0.660937,0.776563,0.541274,0.640330,0,0,0,0,0,0.776563,0.703125,0.660937,0.757031,0.547170,0.640330,0.579009,0.541274
000af180a3163f17,xclick,/m/03q69,1,0.553906,0.943750,0.031840,0.387972,1,0,0,0,0,0.743750,0.553906,0.869531,0.943750,0.031840,0.251179,0.387972,0.318396
000af180a3163f17,xclick,/m/04hgtk,1,0.612500,0.917969,0.093160,0.745283,1,0,0,0,0,0.612500,0.658594,0.747656,0.917969,0.503538,0.093160,0.745283,0.304245
000af180a3163f17,xclick,/m/0dzct,1,0.575000,0.896094,0.142689,0.771226,1,0,0,0,0,0.575000,0.671875,0.896094,0.735938,0.380896,0.142689,0.419811,0.771226
000af631fb329557,xclick,/m/01g317,1,0.056000,0.258000,0.658000,0.949000,0,1,0,0,0,0.056000,0.056000,0.173000,0.258000,0.949000,0.949000,0.658000,0.698000
000af631fb329557,xclick,/m/01g317,1,0.056000,0.332000,0.344000,0.629000,0,0,0,0,0,0.197000,0.332000,0.140000,0.056000,0.344000,0.465000,0.629000,0.453000
000af631fb329557,xclick,/m/01g317,1,0.244000,0.343000,0.647000,0.945000,0,1,0,1,0,0.244000,0.319000,0.326000,0.343000,0.722000,0.647000,0.945000,0.933000
000af631fb329557,xclick,/m/01g317,1,0.260000,0.357000,0.143000,0.337000,0,1,0,1,0,0.350000,0.260000,0.327000,0.357000,0.143000,0.243000,0.337000,0.299000
000af631fb329557,xclick,/m/01g317,1,0.379000,0.656000,0.051000,0.334000,0,1,0,0,0,0.379000,0.485000,0.656000,0.622000,0.219000,0.051000,0.216000,0.334000
000af631fb329557,xclick,/m/01g317,1,0.420000,0.654000,0.354000,0.646000,0,1,0,0,0,0.420000,0.535000,0.654000,0.654000,0.505000,0.354000,0.646000,0.646000
000af631fb329557,xclick,/m/01g317,1,0.490000,0.658000,0.665000,0.958000,0,1,0,1,0,0.561000,0.490000,0.582000,0.658000,0.665000,0.805000,0.958000,0.819000
000af631fb329557,xclick,/m/01g317,1,0.686000,0.859000,0.812000,0.958000,0,1,0,1,0,0.721000,0.859000,0.780000,0.686000,0.812000,0.904000,0.958000,0.932000
000af631fb329557,xclick,/m/01g317,1,0.743000,0.967000,0.394000,0.646000,0,1,0,1,0,0.950000,0.967000,0.743000,0.800000,0.394000,0.509000,0.642000,0.646000
000af631fb329557,xclick,/m/0dzct,1,0.047000,0.168000,0.767000,0.947000,0,1,0,1,0,0.078000,0.106000,0.047000,0.168000,0.767000,0.947000,0.902000,0.853000
000af631fb329557,xclick,/m/0dzct,1,0.114000,0.251000,0.347000,0.562000,0,0,0,1,0,0.189000,0.197000,0.114000,0.251000,0.347000,0.562000,0.443000,0.444000
000af631fb329557,xclick,/m/0dzct,1,0.310000,0.347000,0.791000,0.937000,0,1,0,1,0,0.343000,0.338000,0.310000,0.347000,0.791000,0.937000,0.867000,0.855000
000af631fb329557,xclick,/m/0dzct,1,0.525000,0.659000,0.351000,0.533000,0,1,0,1,0,0.627000,0.631000,0.525000,0.659000,0.351000,0.533000,0.443000,0.410000
000af631fb329557,xclick,/m/0dzct,1,0.641000,0.660000,0.822000,0.926000,0,1,0,1,0,0.648000,0.653000,0.660000,0.641000,0.822000,0.926000,0.864000,0.878000
000afe7726e121ea,xclick,/m/02p0tk3,1,0.213125,0.407500,0.162289,0.993433,0,1,0,0,0,0.311875,0.213125,0.274375,0.407500,0.162289,0.448405,0.993433,0.351782
000afe7726e121ea,xclick,/m/04yx4,1,0.215625,0.413750,0.169794,0.999062,1,1,0,0,0,0.215625,0.327500,0.413750,0.353125,0.451220,0.169794,0.753283,0.999062
000afe7726e121ea,xclick,/m/0dzf4,1,0.241250,0.411875,0.250469,0.512195,1,0,0,0,0,0.343125,0.241250,0.411875,0.357500,0.250469,0.423077,0.357411,0.512195
000afe7726e121ea,xclick,/m/0k65p,1,0.339375,0.388750,0.244841,0.321764,0,0,0,0,0,0.339375,0.340625,0.380625,0.388750,0.244841,0.257974,0.321764,0.299250
000b06c0eed42a4c,xclick,/m/01n4qj,1,0.139167,0.462500,0.161875,0.395625,1,0,0,0,0,0.214167,0.139167,0.305000,0.462500,0.161875,0.240000,0.395625,0.211250
000b06c0eed42a4c,xclick,/m/01n4qj,1,0.155000,0.421667,0.612500,0.913125,1,0,0,0,0,0.248333,0.155000,0.255000,0.421667,0.612500,0.770000,0.913125,0.728750
000b06c0eed42a4c,xclick,/m/01n4qj,1,0.617500,0.873333,0.140625,0.424375,1,0,0,0,0,0.712500,0.873333,0.617500,0.742500,0.140625,0.235625,0.259375,0.424375
000b06c0eed42a4c,xclick,/m/01n4qj,1,0.617500,0.888333,0.619375,0.898125,1,0,0,0,0,0.708333,0.617500,0.740000,0.888333,0.619375,0.773125,0.898125,0.759375
000b06c0eed42a4c,xclick,/m/03q69,1,0.195000,0.390000,0.051250,0.213125,0,0,0,0,0,0.292500,0.195000,0.390000,0.335833,0.051250,0.133125,0.133125,0.213125
000b06c0eed42a4c,xclick,/m/03q69,1,0.219167,0.360000,0.499375,0.618750,0,0,0,0,0,0.291667,0.219167,0.332500,0.360000,0.499375,0.540625,0.618750,0.560625
000b06c0eed42a4c,xclick,/m/03q69,1,0.667500,0.820000,0.495625,0.618750,0,0,0,0,0,0.742500,0.667500,0.704167,0.820000,0.495625,0.548750,0.618750,0.553750
000b06c0eed42a4c,xclick,/m/03q69,1,0.681667,0.818333,0.021250,0.147500,0,0,0,0,0,0.759167,0.681667,0.790833,0.818333,0.021250,0.085625,0.147500,0.123750
000b06c0eed42a4c,xclick,/m/0dzf4,1,0.089167,0.241667,0.674375,0.918125,1,0,0,0,0,0.241667,0.089167,0.139167,0.221667,0.918125,0.913125,0.691250,0.674375
000b06c0eed42a4c,xclick,/m/0dzf4,1,0.135000,0.232500,0.206250,0.443750,1,0,0,0,0,0.185000,0.135000,0.157500,0.232500,0.206250,0.218125,0.443750,0.426250
000b06c0eed42a4c,xclick,/m/0dzf4,1,0.296667,0.428333,0.656875,0.931875,1,0,0,0,0,0.360000,0.428333,0.296667,0.365000,0.656875,0.682500,0.918125,0.931875
000b06c0eed42a4c,xclick,/m/0dzf4,1,0.326667,0.458333,0.172500,0.354375,1,0,0,0,0,0.408333,0.326667,0.458333,0.345000,0.172500,0.349375,0.237500,0.354375
000b06c0eed42a4c,xclick,/m/0dzf4,1,0.620000,0.700000,0.195625,0.428125,0,0,0,0,0,0.620000,0.681667,0.629167,0.700000,0.195625,0.211250,0.428125,0.419375
000b06c0eed42a4c,xclick,/m/0dzf4,1,0.624167,0.695000,0.661875,0.918125,1,0,0,0,0,0.695000,0.658333,0.624167,0.667500,0.894375,0.918125,0.675625,0.661875
000b06c0eed42a4c,xclick,/m/0dzf4,1,0.775000,0.865833,0.233125,0.416250,1,0,0,0,0,0.775000,0.865833,0.856667,0.813333,0.416250,0.407500,0.233125,0.233125
000b06c0eed42a4c,xclick,/m/0dzf4,1,0.795000,0.881667,0.710000,0.903125,1,0,0,0,0,0.820000,0.881667,0.795000,0.868333,0.710000,0.711875,0.887500,0.903125
000b06c0eed42a4c,xclick,/m/0fly7,1,0.162500,0.388333,0.900625,0.998125,1,1,0,0,0,0.322500,0.162500,0.367500,0.388333,0.900625,0.998125,0.990000,0.916250
000b06c0eed42a4c,xclick,/m/0fly7,1,0.176667,0.381667,0.349375,0.499375,1,0,0,0,0,0.276667,0.176667,0.381667,0.381667,0.349375,0.499375,0.499375,0.499375
000b06c0eed42a4c,xclick,/m/0fly7,1,0.638333,0.858333,0.398750,0.497500,1,0,0,0,0,0.735833,0.697500,0.638333,0.858333,0.398750,0.497500,0.461875,0.439375
000b06c0eed42a4c,xclick,/m/0fly7,1,0.650000,0.860000,0.888750,0.996250,1,1,0,0,0,0.650000,0.650000,0.735000,0.860000,0.907500,0.926250,0.888750,0.996250
000b093da01e5bfe,xclick,/m/07j7r,1,0.000000,0.291875,0.439183,0.726091,1,1,1,0,0,0.006250,0.000000,0.291875,0.051875,0.439183,0.535747,0.608171,0.726091
000b093da01e5bfe,xclick,/m/07j7r,1,0.000000,0.999375,0.199629,0.544104,1,1,1,0,0,0.880625,0.999375,0.741875,0.000000,0.199629,0.239554,0.544104,0.415970
000b093da01e5bfe,xclick,/m/07j7r,1,0.034375,0.363750,0.722377,0.999071,0,1,0,0,0,0.168750,0.034375,0.362500,0.363750,0.722377,0.972145,0.992572,0.999071
000b093da01e5bfe,xclick,/m/07j7r,1,0.107500,0.362500,0.305478,0.705664,1,0,1,0,0,0.241875,0.107500,0.362500,0.121250,0.305478,0.703807,0.587744,0.705664
000b093da01e5bfe,xclick,/m/07j7r,1,0.116875,0.196250,0.490251,0.713092,1,0,0,0,0,0.168125,0.196250,0.170625,0.116875,0.490251,0.616527,0.713092,0.698236
000b093da01e5bfe,xclick,/m/07j7r,1,0.206875,0.226875,0.553389,0.669452,1,0,0,0,0,0.206875,0.226875,0.220625,0.206875,0.553389,0.629526,0.669452,0.669452
000b093da01e5bfe,xclick,/m/07j7r,1,0.232500,0.273125,0.319406,0.663881,1,0,0,0,0,0.232500,0.273125,0.245000,0.232500,0.319406,0.598886,0.658310,0.663881
000b093da01e5bfe,xclick,/m/07j7r,1,0.251250,0.276875,0.393686,0.636954,1,0,0,0,0,0.259375,0.276875,0.270625,0.251250,0.393686,0.580316,0.635097,0.636954
000b093da01e5bfe,xclick,/m/07j7r,1,0.274375,0.313125,0.475395,0.636954,1,0,0,0,0,0.287500,0.313125,0.302500,0.274375,0.475395,0.557103,0.616527,0.636954
000b093da01e5bfe,xclick,/m/07j7r,1,0.313125,0.363125,0.417827,0.646240,1,0,0,0,0,0.326875,0.363125,0.336250,0.313125,0.417827,0.600743,0.646240,0.623955
000b093da01e5bfe,xclick,/m/07j7r,1,0.323125,0.469375,0.035283,0.635098,1,0,0,0,0,0.421875,0.469375,0.415625,0.323125,0.035283,0.513463,0.635098,0.618384
000b093da01e5bfe,xclick,/m/07j7r,1,0.441250,0.496250,0.272052,0.553389,1,0,0,0,0,0.464375,0.496250,0.469375,0.441250,0.272052,0.492108,0.553389,0.542247
000b093da01e5bfe,xclick,/m/07j7r,1,0.468750,0.723750,0.162488,0.549675,1,0,1,0,0,0.582500,0.468750,0.723750,0.627500,0.162488,0.435469,0.490251,0.549675
000b093da01e5bfe,xclick,/m/07j7r,1,0.475625,0.578125,0.221913,0.538533,1,0,0,0,0,0.538750,0.578125,0.575625,0.475625,0.221913,0.509749,0.538533,0.515320
000b093da01e5bfe,xclick,/m/07j7r,1,0.561875,0.598125,0.178273,0.545961,1,0,0,0,0,0.578750,0.598125,0.583750,0.561875,0.178273,0.479109,0.545961,0.298979
000b093da01e5bfe,xclick,/m/07j7r,1,0.591250,0.636875,0.364902,0.551532,1,0,0,0,0,0.625625,0.636875,0.620625,0.591250,0.364902,0.493965,0.547818,0.551532
000b093da01e5bfe,xclick,/m/07j7r,1,0.602500,0.683125,0.269266,0.547818,1,0,0,0,0,0.646250,0.683125,0.663750,0.602500,0.269266,0.471681,0.540390,0.547818
000b093da01e5bfe,xclick,/m/07j7r,1,0.696250,0.723125,0.345404,0.547818,1,0,0,0,0,0.716250,0.723125,0.710000,0.696250,0.345404,0.467967,0.547818,0.542247
000b093da01e5bfe,xclick,/m/07j7r,1,0.729375,0.813750,0.448468,0.549675,1,0,1,0,0,0.803750,0.813750,0.800000,0.729375,0.448468,0.488394,0.519034,0.549675
000b093da01e5bfe,xclick,/m/07j7r,1,0.738750,0.999375,0.183844,0.537604,1,1,1,0,0,0.981250,0.738750,0.999375,0.748125,0.183844,0.528319,0.427112,0.537604
000b093da01e5bfe,xclick,/m/07j7r,1,0.863750,0.886875,0.391829,0.500464,1,0,0,0,0,0.874375,0.886875,0.875625,0.863750,0.391829,0.435469,0.497679,0.500464
000b093da01e5bfe,xclick,/m/07j7r,1,0.885625,0.908750,0.357474,0.493965,1,0,0,0,0,0.900000,0.908750,0.894375,0.885625,0.357474,0.454039,0.493965,0.493965
000b093da01e5bfe,xclick,/m/07j7r,1,0.897500,0.926875,0.337976,0.492108,1,0,0,0,0,0.912500,0.926875,0.905000,0.897500,0.337976,0.439183,0.492108,0.488394
000b093da01e5bfe,xclick,/m/07j7r,1,0.916250,0.952500,0.296193,0.484680,1,0,0,0,0,0.931875,0.952500,0.934375,0.916250,0.296193,0.446611,0.484680,0.482823
000b093da01e5bfe,xclick,/m/07j7r,1,0.946875,0.999375,0.189415,0.475395,1,1,0,0,0,0.983125,0.999375,0.991875,0.946875,0.189415,0.328691,0.466110,0.475395
000b093da01e5bfe,xclick,/m/0c9ph5,1,0.141250,0.200625,0.718663,0.824513,0,0,0,0,0,0.170625,0.141250,0.200625,0.173125,0.718663,0.783658,0.774373,0.824513
000b093da01e5bfe,xclick,/m/0c9ph5,1,0.147500,0.183750,0.730734,0.790158,0,0,1,0,0,0.160625,0.170625,0.147500,0.183750,0.730734,0.790158,0.765088,0.754875
000b09d5d3fc821f,xclick,/m/0167gd,1,0.426667,0.815238,0.060000,0.680000,0,0,0,0,0,0.754286,0.426667,0.815238,0.565714,0.060000,0.497143,0.165714,0.680000
000b09d5d3fc821f,xclick,/m/01d40f,1,0.432381,0.725714,0.205714,0.598571,1,0,0,0,0,0.666667,0.432381,0.725714,0.657143,0.205714,0.502857,0.447143,0.598571
000b09d5d3fc821f,xclick,/m/07bgp,1,0.000000,0.215238,0.588571,0.851429,0,1,0,1,0,0.076190,0.000000,0.215238,0.076190,0.588571,0.648571,0.777143,0.851429
000b09d5d3fc821f,xclick,/m/07bgp,1,0.211429,0.489524,0.370000,0.647143,1,0,0,1,0,0.411429,0.489524,0.384762,0.211429,0.370000,0.414286,0.647143,0.534286
000b0f235dcf2caa,xclick,/m/01g317,1,0.589375,0.611250,0.864615,0.933846,1,0,0,0,0,0.601875,0.589375,0.611250,0.601875,0.864615,0.889231,0.895385,0.933846
000b0f235dcf2caa,xclick,/m/01g317,1,0.640625,0.683125,0.861538,0.998462,0,1,0,0,0,0.667500,0.683125,0.640625,0.672500,0.861538,0.998462,0.998462,0.998462
000b0f235dcf2caa,xclick,/m/01g317,1,0.688750,0.738750,0.850769,0.998462,0,1,0,0,0,0.708750,0.688750,0.738750,0.726875,0.850769,0.992308,0.995385,0.998462
000b0f235dcf2caa,xclick,/m/01g317,1,0.725000,0.737500,0.858462,0.909231,1,0,0,0,0,0.731250,0.725000,0.737500,0.727500,0.858462,0.892308,0.880000,0.909231
000b0f235dcf2caa,xclick,/m/01g317,1,0.882500,0.999375,0.840000,0.998462,1,1,1,0,0,0.914375,0.882500,0.999375,0.998125,0.840000,0.889231,0.921538,0.998462
000b0f235dcf2caa,xclick,/m/01knjb,1,0.606875,0.756250,0.133846,0.292308,0,0,0,0,0,0.672500,0.756250,0.676250,0.606875,0.133846,0.267692,0.292308,0.283077
000b0f235dcf2caa,xclick,/m/0cgh4,1,0.000000,0.349375,0.389231,0.856923,1,1,0,0,0,0.349375,0.334375,0.000000,0.000000,0.403077,0.824615,0.389231,0.856923
000b0f235dcf2caa,xclick,/m/0cgh4,1,0.000000,0.999375,0.247692,0.998462,1,1,1,0,0,0.121875,0.000000,0.757500,0.999375,0.998462,0.566154,0.247692,0.373846
000b0f235dcf2caa,xclick,/m/0cgh4,1,0.073750,0.354375,0.383077,0.655385,1,0,0,0,0,0.237500,0.073750,0.354375,0.210625,0.383077,0.512308,0.484615,0.655385
000b0f235dcf2caa,xclick,/m/0cgh4,1,0.358125,0.860625,0.266154,0.824615,1,0,0,0,0,0.603125,0.358125,0.626875,0.860625,0.266154,0.418462,0.824615,0.587692
000b0f235dcf2caa,xclick,/m/0cgh4,1,0.914375,0.995000,0.361538,0.881538,1,1,0,0,0,0.995000,0.993750,0.928750,0.914375,0.361538,0.881538,0.515385,0.836923
000b0f235dcf2caa,xclick,/m/0d4v4,1,0.076875,0.168750,0.536923,0.624615,1,0,1,0,0,0.090625,0.076875,0.166250,0.168750,0.536923,0.587692,0.624615,0.552308
000b0f235dcf2caa,xclick,/m/0d4v4,1,0.245625,0.343125,0.404615,0.636923,1,0,1,0,0,0.245625,0.248125,0.286875,0.343125,0.404615,0.423077,0.636923,0.432308
000b0f235dcf2caa,xclick,/m/0d4v4,1,0.253750,0.265625,0.533846,0.561538,0,0,0,0,0,0.255000,0.265625,0.264375,0.253750,0.561538,0.561538,0.540000,0.533846
000b0f235dcf2caa,xclick,/m/0d4v4,1,0.355000,0.598125,0.287692,0.643077,1,0,1,0,0,0.582500,0.598125,0.567500,0.355000,0.287692,0.461538,0.643077,0.533846
000b0f235dcf2caa,xclick,/m/0k4j,1,0.361875,0.459375,0.850769,0.938462,1,0,0,0,0,0.361875,0.421875,0.459375,0.459375,0.923077,0.850769,0.938462,0.938462
000b0f235dcf2caa,xclick,/m/0k4j,1,0.445000,0.537500,0.833846,0.929231,1,0,0,0,0,0.445000,0.490000,0.537500,0.518125,0.863077,0.833846,0.920000,0.929231
000b0f235dcf2caa,xclick,/m/0k4j,1,0.527500,0.586250,0.847692,0.950769,1,0,0,0,0,0.527500,0.561875,0.586250,0.554375,0.910769,0.847692,0.913846,0.950769
000b0f235dcf2caa,xclick,/m/0k4j,1,0.729375,0.774375,0.856923,0.907692,1,0,0,0,0,0.729375,0.747500,0.774375,0.761875,0.875385,0.856923,0.890769,0.907692
000b0f235dcf2caa,xclick,/m/0k4j,1,0.801250,0.883750,0.844615,0.998462,0,0,0,0,0,0.851875,0.883750,0.814375,0.801250,0.844615,0.923077,0.998462,0.932308
000b0f5159f54105,xclick,/m/01g317,1,0.378750,0.405000,0.518889,0.617778,1,0,0,0,0,0.388125,0.378750,0.405000,0.384375,0.518889,0.553333,0.555556,0.617778
000b0f5159f54105,xclick,/m/07j7r,1,0.000000,0.992500,0.000000,0.563333,1,1,1,0,0,0.000000,0.184375,0.992500,0.942500,0.236667,0.000000,0.316667,0.563333
000b0f5159f54105,xclick,/m/07j7r,1,0.496875,0.593125,0.297778,0.526667,0,0,0,0,0,0.556875,0.496875,0.545625,0.593125,0.297778,0.412222,0.526667,0.415556
000b168e791f591d,xclick,/m/09j5n,1,0.154784,0.274859,0.618750,0.658125,1,0,0,0,0,0.233583,0.154784,0.274859,0.261726,0.618750,0.656250,0.630625,0.658125
000b168e791f591d,xclick,/m/09j5n,1,0.257974,0.321764,0.586250,0.632500,1,0,0,0,0,0.309568,0.278612,0.257974,0.321764,0.586250,0.632500,0.622500,0.595000
000b168e791f591d,xclick,/m/09j5n,1,0.755159,0.801126,0.364375,0.391875,0,0,0,0,0,0.796435,0.788931,0.755159,0.801126,0.364375,0.390000,0.391875,0.376250
000b168e791f591d,xclick,/m/09j5n,1,0.842402,0.907129,0.378125,0.398750,0,0,0,0,0,0.878049,0.873358,0.842402,0.907129,0.378125,0.398750,0.396875,0.391875
000b168e791f591d,xclick,/m/09j5n,1,0.957786,0.978424,0.359375,0.381250,0,0,0,0,0,0.978424,0.975610,0.957786,0.978424,0.359375,0.381250,0.376250,0.374375
000b1971d8daaeef,xclick,/m/01fdzj,1,0.155625,0.160625,0.389464,0.527752,0,0,0,0,0,0.160625,0.156875,0.160625,0.155625,0.389464,0.518344,0.506115,0.527752
000b1971d8daaeef,xclick,/m/01fdzj,1,0.390625,0.441875,0.411101,0.515522,0,0,0,0,0,0.413750,0.441875,0.422500,0.390625,0.411101,0.493885,0.515522,0.471308
000b1971d8daaeef,xclick,/m/01fdzj,1,0.443125,0.466250,0.476952,0.550329,0,0,0,0,0,0.463750,0.466250,0.456875,0.443125,0.476952,0.532455,0.550329,0.517404
000b1971d8daaeef,xclick,/m/01fdzj,1,0.470000,0.500625,0.495767,0.569144,0,0,0,0,0,0.490625,0.500625,0.493125,0.470000,0.495767,0.539040,0.569144,0.546566
000b1971d8daaeef,xclick,/m/01fdzj,1,0.493125,0.521250,0.495767,0.572907,0,0,0,0,0,0.499375,0.521250,0.506875,0.493125,0.495767,0.544685,0.572907,0.548448
000b1971d8daaeef,xclick,/m/01fdzj,1,0.515000,0.537500,0.436500,0.548448,0,0,0,0,0,0.522500,0.515000,0.526250,0.537500,0.436500,0.490122,0.548448,0.523048
000b1971d8daaeef,xclick,/m/01fdzj,1,0.532500,0.577500,0.346190,0.536218,0,0,0,0,0,0.551875,0.577500,0.560625,0.532500,0.346190,0.461900,0.536218,0.425212
000b1971d8daaeef,xclick,/m/01fdzj,1,0.593125,0.617500,0.444026,0.567262,0,0,0,0,0,0.598125,0.617500,0.609375,0.593125,0.444026,0.530574,0.567262,0.532455
000b1971d8daaeef,xclick,/m/01fdzj,1,0.611875,0.704375,0.423330,0.569144,0,0,0,0,0,0.655625,0.704375,0.655625,0.611875,0.423330,0.478833,0.569144,0.495767
000b1971d8daaeef,xclick,/m/01fdzj,1,0.704375,0.771250,0.399812,0.493885,0,0,0,0,0,0.735000,0.704375,0.728750,0.771250,0.399812,0.436500,0.493885,0.463782
000b1971d8daaeef,xclick,/m/01fdzj,1,0.771250,0.845000,0.409219,0.542803,0,0,0,0,0,0.771250,0.843750,0.845000,0.796875,0.409219,0.414864,0.542803,0.542803
000b1971d8daaeef,xclick,/m/01fdzj,1,0.814375,0.826250,0.381938,0.528692,0,0,0,0,0,0.814375,0.825000,0.826250,0.814375,0.381938,0.471308,0.528692,0.471308
000b1971d8daaeef,xclick,/m/01fdzj,1,0.845000,0.887500,0.376294,0.539040,0,0,0,0,0,0.861875,0.887500,0.880000,0.845000,0.376294,0.471308,0.539040,0.480715
000b1971d8daaeef,xclick,/m/033rq4,1,0.219375,0.245000,0.479774,0.642521,1,0,0,0,0,0.241250,0.219375,0.233750,0.245000,0.642521,0.493885,0.479774,0.488241
000b1971d8daaeef,xclick,/m/033rq4,1,0.478750,0.498125,0.419567,0.659454,1,0,0,0,0,0.490625,0.498125,0.478750,0.486250,0.419567,0.425212,0.432738,0.659454
000b1971d8daaeef,xclick,/m/033rq4,1,0.925625,0.958750,0.310442,0.653810,1,0,0,0,0,0.950000,0.925625,0.940625,0.958750,0.653810,0.341486,0.310442,0.341486
000b1971d8daaeef,xclick,/m/079cl,1,0.390625,0.438125,0.429915,0.508937,1,0,0,0,0,0.416250,0.390625,0.438125,0.438125,0.429915,0.457197,0.508937,0.508937
000b1971d8daaeef,xclick,/m/079cl,1,0.535000,0.565000,0.359360,0.558796,0,0,0,0,0,0.555625,0.545625,0.535000,0.565000,0.359360,0.558796,0.458137,0.463782
000b1971d8daaeef,xclick,/m/079cl,1,0.840000,0.882500,0.387582,0.549389,1,0,0,0,0,0.860625,0.840000,0.850625,0.882500,0.387582,0.497648,0.549389,0.491063
000b1b3b85edd850,xclick,/m/032b3c,1,0.153750,0.368750,0.439962,0.876173,1,0,0,0,0,0.258750,0.153750,0.273750,0.368750,0.439962,0.691370,0.876173,0.722326
000b1b3b85edd850,xclick,/m/04yx4,1,0.315625,0.561250,0.129456,0.998124,1,1,0,0,0,0.433750,0.315625,0.373125,0.561250,0.129456,0.469981,0.998124,0.553471
000b1b3b85edd850,xclick,/m/07j7r,1,0.000000,0.746250,0.000000,0.962477,1,1,1,0,0,0.055625,0.000000,0.183125,0.746250,0.962477,0.672608,0.000000,0.034709
000b1b3b85edd850,xclick,/m/07j7r,1,0.740625,0.999375,0.314259,0.397749,1,1,1,0,0,0.789375,0.779375,0.999375,0.740625,0.397749,0.314259,0.352720,0.341463
000b1b3b85edd850,xclick,/m/07j7r,1,0.930625,0.999375,0.000000,0.166979,1,1,0,0,0,0.930625,0.938125,0.999375,0.993125,0.022514,0.000000,0.037523,0.166979
000b1b92f0800e94,xclick,/m/01bfm9,1,0.352500,0.468750,0.611667,0.781667,1,0,0,0,0,0.461875,0.362500,0.352500,0.468750,0.611667,0.781667,0.781667,0.665000
000b1b92f0800e94,xclick,/m/01bfm9,1,0.569375,0.696875,0.569167,0.755000,1,0,0,0,0,0.588125,0.569375,0.696875,0.663125,0.569167,0.735833,0.595833,0.755000
000b1b92f0800e94,xclick,/m/01n4qj,1,0.770000,0.897500,0.480000,0.627500,1,0,0,0,0,0.826250,0.897500,0.770000,0.786875,0.480000,0.539167,0.575000,0.627500
000b1b92f0800e94,xclick,/m/02p0tk3,1,0.328125,0.585625,0.232500,0.999167,0,0,0,0,0,0.430000,0.585625,0.328125,0.381875,0.232500,0.433333,0.655000,0.999167
000b1b92f0800e94,xclick,/m/02p0tk3,1,0.460625,0.592500,0.312500,0.995833,1,0,0,0,0,0.531875,0.460625,0.540625,0.592500,0.312500,0.574167,0.995833,0.462500
000b1b92f0800e94,xclick,/m/02p0tk3,1,0.562500,0.724375,0.224167,0.995833,1,0,0,0,0,0.620625,0.571875,0.562500,0.724375,0.224167,0.725833,0.995833,0.534167
000b1b92f0800e94,xclick,/m/02p0tk3,1,0.769375,0.902500,0.408333,0.787500,1,0,0,0,0,0.841875,0.769375,0.790000,0.902500,0.408333,0.565833,0.787500,0.543333
000b1b92f0800e94,xclick,/m/02p0tk3,1,0.928125,0.998125,0.441667,0.572500,1,0,0,0,0,0.963125,0.928125,0.943750,0.998125,0.441667,0.501667,0.572500,0.520833
000b1b92f0800e94,xclick,/m/035r7c,1,0.336875,0.414375,0.593333,0.995833,1,1,0,0,0,0.355000,0.414375,0.380625,0.336875,0.593333,0.670833,0.995833,0.956667
000b1b92f0800e94,xclick,/m/035r7c,1,0.385625,0.456875,0.629167,0.995833,1,1,0,0,0,0.456875,0.385625,0.443750,0.442500,0.629167,0.935833,0.965000,0.995833
000b1b92f0800e94,xclick,/m/035r7c,1,0.470000,0.533125,0.680833,0.958333,1,1,0,0,0,0.501875,0.470000,0.533125,0.516250,0.680833,0.729167,0.892500,0.958333
000b1b92f0800e94,xclick,/m/035r7c,1,0.511250,0.575625,0.685833,0.999167,1,1,0,0,0,0.547500,0.511250,0.575625,0.550000,0.685833,0.763333,0.732500,0.999167
000b1b92f0800e94,xclick,/m/035r7c,1,0.559375,0.630625,0.573333,0.999167,1,1,0,0,0,0.585000,0.630625,0.559375,0.583750,0.573333,0.676667,0.978333,0.999167
000b1b92f0800e94,xclick,/m/035r7c,1,0.637500,0.709375,0.585833,0.991667,1,1,0,0,0,0.637500,0.693750,0.646875,0.709375,0.655000,0.585833,0.991667,0.632500
000b1b92f0800e94,xclick,/m/035r7c,1,0.775625,0.832500,0.603333,0.774167,1,1,0,0,0,0.804375,0.775625,0.832500,0.792500,0.603333,0.635833,0.627500,0.774167
000b1b92f0800e94,xclick,/m/04yx4,1,0.332500,0.592500,0.235000,0.999167,1,1,0,0,0,0.332500,0.441250,0.379375,0.592500,0.445000,0.235000,0.999167,0.419167
000b1b92f0800e94,xclick,/m/04yx4,1,0.566875,0.724375,0.230833,0.999167,1,1,0,0,0,0.623125,0.724375,0.573750,0.566875,0.230833,0.630000,0.999167,0.421667
000b1b92f0800e94,xclick,/m/04yx4,1,0.770625,0.908750,0.411667,0.795833,1,0,0,0,0,0.770625,0.851875,0.786250,0.908750,0.565000,0.411667,0.795833,0.539167
000b1b92f0800e94,xclick,/m/04yx4,1,0.786250,0.841875,0.440000,0.500000,1,0,0,0,0,0.786250,0.815625,0.804375,0.841875,0.493333,0.440000,0.500000,0.482500
000b1b92f0800e94,xclick,/m/07mhn,1,0.466250,0.568750,0.692500,0.928333,1,0,0,0,0,0.515625,0.466250,0.568750,0.549375,0.692500,0.708333,0.819167,0.928333
